56,571,10801,17221724194,43334,443,3,3,1,3,1,0
57,54,17221724194,10801,443,43334,3,2,3,2,3,0
58,54,10801,5423018160,46744,443,3,2,1,3,2,0
59,571,10801,5423018160,46744,443,3,3,1,4,2,0
60,54,5423018160,10801,443,46744,3,2,3,3,4,0
61,54,10801,5423018160,46746,443,3,2,1,5,3,0
62,571,10801,5423018160,46746,443,3,3,1,6,3,0
63,54,5423018160,10801,443,46746,3,2,3,4,6,0
64,54,10801,18182170114,51844,443,3,2,1,2,1,0
65,571,10801,18182170114,51844,443,3,3,1,3,1,0
66,54,18182170114,10801,443,51844,3,2,3,2,3,0
67,6383,5423018160,10801,443,46744,3,3,3,5,6,0
68,74,10801,172217252,54284,443,3,1,0,13,12,0
69,54,172217252,10801,443,54284,3,1,1,13,13,0
70,54,10801,5423018160,46744,443,3,4,3,7,5,0
71,54,10801,172217252,54284,443,3,2,1,14,13,0
72,180,10801,5423018160,46744,443,3,5,3,8,5,0
73,54,5423018160,10801,443,46744,3,4,5,6,8,0
74,365,5423018160,10801,443,46744,3,5,5,7,8,0
75,6383,5423018160,10801,443,46746,3,3,3,8,8,0
76,6813,1.51E+11,10801,443,57044,3,3,3,3,3,0
77,243,10801,172217252,54284,443,3,3,1,15,13,0
78,54,172217252,10801,443,54284,3,2,3,14,15,0
79,2826,17221724194,10801,443,43334,3,3,3,3,3,0
80,147,10801,5423018160,46744,443,3,6,5,9,8,0
81,54,5423018160,10801,443,46744,3,6,6,9,9,0
82,590,10801,5423018160,46744,443,3,7,6,10,9,0
83,54,5423018160,10801,443,46744,3,7,7,10,10,0
84,377,10801,5423018160,46744,443,3,8,7,11,10,0
85,54,5423018160,10801,443,46744,3,8,8,11,11,0
86,166,10801,5423018160,46744,443,3,9,8,12,11,0
87,54,5423018160,10801,443,46744,3,9,9,12,12,0
88,54,10801,5423018160,46746,443,3,4,3,13,12,0
89,54,10801,1.51E+11,57044,443,3,4,3,4,3,0
90,54,10801,17221724194,43334,443,3,4,3,4,3,0
91,180,10801,5423018160,46746,443,3,5,3,14,12,0
92,54,5423018160,10801,443,46746,3,4,5,13,14,0
93,2635,5423018160,10801,443,46744,3,10,9,14,14,0
94,147,10801,1.51E+11,57044,443,3,5,3,5,3,0
95,54,1.51E+11,10801,443,57044,3,4,5,4,5,0
96,147,10801,17221724194,43334,443,3,5,3,5,3,0
97,54,17221724194,10801,443,43334,3,4,5,4,5,0
98,92,10801,5423018160,46744,443,3,10,10,15,14,0
99,54,5423018160,10801,443,46744,3,11,10,15,15,0
100,147,10801,1.51E+11,57044,443,3,6,4,6,4,0
101,54,1.51E+11,10801,443,57044,3,5,6,5,6,0
102,590,10801,1.51E+11,57044,443,3,7,5,7,5,0
103,54,1.51E+11,10801,443,57044,3,6,7,6,7,0
104,371,10801,1.51E+11,57044,443,3,8,6,8,6,0
105,54,1.51E+11,10801,443,57044,3,7,8,7,8,0
106,5888,18182170114,10801,443,51844,3,3,3,3,3,0
107,54,10801,5423018160,46744,443,3,11,11,16,15,0
108,54,10801,5423018160,46744,443,3,12,11,17,15,0
109,85,10801,5423018160,46744,443,3,13,11,18,15,0
110,54,5423018160,10801,443,46744,3,12,13,16,18,0
111,54,10801,5423018160,46744,443,3,14,12,19,16,0
112,54,5423018160,10801,443,46744,3,13,14,17,19,0
113,54,5423018160,10801,443,46744,3,14,14,18,19,0
114,54,10801,18182170114,51844,443,3,4,3,4,3,0
115,365,5423018160,10801,443,46746,3,5,5,19,19,0
116,2585,172217252,10801,443,54284,3,3,3,15,15,0
117,180,10801,18182170114,51844,443,3,5,3,5,3,0
118,54,18182170114,10801,443,51844,3,4,5,4,5,0
119,54,10801,172217252,54284,443,3,4,3,16,15,0
120,147,10801,17221724194,43334,443,3,6,4,6,4,0
121,54,17221724194,10801,443,43334,3,5,6,5,6,0
122,590,10801,17221724194,43334,443,3,7,5,7,5,0
123,54,17221724194,10801,443,43334,3,6,7,6,7,0
124,368,10801,17221724194,43334,443,3,8,6,8,6,0
125,54,17221724194,10801,443,43334,3,7,8,7,8,0
126,165,10801,17221724194,43334,443,3,9,7,9,7,0
127,54,17221724194,10801,443,43334,3,8,9,8,9,0
128,312,1.51E+11,10801,443,57044,3,8,8,8,8,0
129,407,17221724194,10801,443,43334,3,9,9,9,9,0
130,54,10801,5423018160,46746,443,3,6,5,20,19,0
131,240,18182170114,10801,443,51844,3,5,5,5,5,0
132,590,10801,18182170114,51844,443,3,6,5,6,5,0
133,54,18182170114,10801,443,51844,3,6,6,6,6,0
134,590,10801,18182170114,51844,443,3,7,6,7,6,0
135,54,18182170114,10801,443,51844,3,7,7,7,7,0
136,337,10801,18182170114,51844,443,3,8,7,8,7,0
137,54,18182170114,10801,443,51844,3,8,8,8,8,0
138,54,10801,1.51E+11,57044,443,3,9,8,9,8,0
139,92,10801,17221724194,43334,443,3,10,9,10,9,0
140,54,17221724194,10801,443,43334,3,10,10,10,10,0
141,365,17221724194,10801,443,43334,3,11,10,11,10,0
142,147,10801,172217252,54284,443,3,5,3,17,15,0
143,54,172217252,10801,443,54284,3,4,5,16,17,0
144,40116,1.51E+11,10801,443,57044,3,9,9,9,9,0
145,54,10801,18182170114,51844,443,3,9,8,9,8,0
146,526,10801,172217252,54284,443,3,6,4,18,16,0
147,54,172217252,10801,443,54284,3,5,6,17,18,0
148,100,10801,17221724194,43334,443,3,11,11,11,11,0
149,54,17221724194,10801,443,43334,3,12,11,12,11,0
150,158,18182170114,10801,443,51844,3,9,9,9,9,0
151,92,10801,1.51E+11,57044,443,3,10,9,10,9,0
152,54,1.51E+11,10801,443,57044,3,10,10,10,10,0
153,40575,1.51E+11,10801,443,57044,3,11,10,11,10,0
154,54,10801,18182170114,51844,443,3,10,9,10,9,0
155,54,10801,1.51E+11,57044,443,3,11,11,11,11,0
156,40575,1.51E+11,10801,443,57044,3,12,11,12,11,0
157,54,10801,1.51E+11,57044,443,3,12,12,12,12,0
158,15332,1.51E+11,10801,443,57044,3,13,12,13,12,0
159,338,172217252,10801,443,54284,3,6,6,18,18,0
160,54,10801,172217252,54284,443,3,7,6,19,18,0
161,54,10801,1.51E+11,57044,443,3,13,13,13,13,0
162,8229,1.51E+11,10801,443,57044,3,14,13,14,13,0
163,54,10801,1.51E+11,57044,443,3,14,14,14,14,0
164,342,172217252,10801,443,54284,3,7,7,19,19,0
165,54,10801,172217252,54284,443,3,8,7,20,19,0
166,74,10801,1722172433,41222,443,3,1,0,1,0,0
167,54,1722172433,10801,443,41222,3,1,1,1,1,0
168,54,10801,1722172433,41222,443,3,2,1,2,1,0
169,571,10801,1722172433,41222,443,3,3,1,3,1,0
170,54,1722172433,10801,443,41222,3,2,3,2,3,0
171,74,10801,1722172433,41226,443,3,1,0,4,2,0
172,54,1722172433,10801,443,41226,3,1,1,3,4,0
173,54,10801,1722172433,41226,443,3,2,1,5,3,0
174,571,10801,1722172433,41226,443,3,3,1,6,3,0
175,54,1722172433,10801,443,41226,3,2,3,4,6,0
176,3009,1722172433,10801,443,41226,3,3,3,5,6,0
177,54,10801,1722172433,41226,443,3,4,3,7,5,0
178,147,10801,1722172433,41226,443,3,5,3,8,5,0
179,54,1722172433,10801,443,41226,3,4,5,6,8,0
180,299,10801,17221724194,43334,443,3,12,12,12,12,0
181,54,17221724194,10801,443,43334,3,13,12,13,12,0
182,147,10801,1722172433,41226,443,3,6,4,9,6,0
183,54,1722172433,10801,443,41226,3,5,6,7,9,0
184,590,10801,1722172433,41226,443,3,7,5,10,7,0
185,54,1722172433,10801,443,41226,3,6,7,8,10,0
186,349,10801,1722172433,41226,443,3,8,6,11,8,0
187,54,1722172433,10801,443,41226,3,7,8,9,11,0
188,172,10801,1722172433,41226,443,3,9,7,12,9,0
189,54,1722172433,10801,443,41226,3,8,9,10,12,0
190,407,1722172433,10801,443,41226,3,9,9,11,12,0
191,374,17221724194,10801,443,43334,3,14,12,14,12,0
192,92,10801,1722172433,41226,443,3,10,9,13,11,0
193,54,1722172433,10801,443,41226,3,10,10,12,13,0
194,7383,1722172433,10801,443,41226,3,11,10,13,13,0
195,100,10801,17221724194,43334,443,3,13,14,13,14,0
196,54,17221724194,10801,443,43334,3,15,13,15,13,0
197,54,10801,1722172433,41226,443,3,11,11,14,13,0
198,19318,1722172433,10801,443,41226,3,12,11,14,14,0
199,54,10801,1722172433,41226,443,3,12,12,15,14,0
200,100,10801,1722172433,41226,443,3,13,12,16,14,0
201,54,1722172433,10801,443,41226,3,13,13,15,16,0
202,12705,1722172433,10801,443,41226,3,14,13,16,16,0
203,54,10801,1722172433,41226,443,3,14,13,17,16,0
204,198,10801,17221724194,43334,443,3,14,15,14,15,0
205,54,17221724194,10801,443,43334,3,16,14,16,14,0
206,149,17221724194,10801,443,43334,3,17,14,17,14,0
207,100,10801,17221724194,43334,443,3,15,17,15,17,0
208,54,17221724194,10801,443,43334,3,18,15,18,15,0
209,501,10801,527966177,39098,80,4,10,8,10,8,0
210,54,527966177,10801,80,39098,4,9,10,9,10,0
211,590,10801,172217252,54244,443,4,13,12,21,19,0
212,54,172217252,10801,443,54244,4,13,13,20,21,0
213,54,527966177,10801,80,39098,4,10,10,10,10,0
214,590,10801,172217252,54244,443,4,14,13,22,20,0
215,54,172217252,10801,443,54244,4,14,14,21,22,0
216,210,10801,172217252,54244,443,4,15,14,23,21,0
217,54,172217252,10801,443,54244,4,15,15,22,23,0
218,590,10801,172217252,54244,443,4,16,15,24,22,0
219,54,172217252,10801,443,54244,4,16,16,23,24,0
220,590,10801,172217252,54244,443,4,17,16,25,23,0
221,54,172217252,10801,443,54244,4,17,17,24,25,0
222,281,10801,172217252,54244,443,4,18,17,26,24,0
223,54,172217252,10801,443,54244,4,18,18,25,26,0
224,387,527966177,10801,80,39098,4,11,10,11,10,0
225,54,10801,527966177,39098,80,4,11,11,11,11,0
226,303,172217252,10801,443,54244,4,19,18,26,26,0
227,590,10801,527966177,39098,80,5,12,11,12,11,0
228,54,527966177,10801,80,39098,5,12,12,12,12,0
229,203,10801,527966177,39098,80,5,13,12,13,12,0
230,54,527966177,10801,80,39098,5,13,13,13,13,0
231,100,10801,172217252,54244,443,5,19,19,27,26,0
232,54,172217252,10801,443,54244,5,20,19,27,27,0
233,11924,527966177,10801,80,39098,5,14,13,14,13,0
234,54,10801,527966177,39098,80,5,14,14,14,14,0
235,590,10801,172217252,54244,443,5,20,20,28,27,0
236,54,172217252,10801,443,54244,5,21,20,28,28,0
237,212,10801,172217252,54244,443,5,21,21,29,28,0
238,54,172217252,10801,443,54244,5,22,21,29,29,0
239,590,10801,172217252,54244,443,5,22,22,30,29,0
240,54,172217252,10801,443,54244,5,23,22,30,30,0
241,314,10801,172217252,54244,443,5,23,23,31,30,0
242,54,172217252,10801,443,54244,5,24,23,31,31,0
243,198,172217252,10801,443,54244,5,25,23,32,31,0
244,100,10801,172217252,54244,443,5,24,25,32,32,0
245,54,172217252,10801,443,54244,5,26,24,33,32,0
246,590,10801,172217252,54284,443,5,26,24,33,33,0
247,54,172217252,10801,443,54284,5,8,8,34,33,0
248,590,10801,172217252,54284,443,5,9,8,34,34,0
249,54,172217252,10801,443,54284,5,9,9,35,34,0
250,144,10801,172217252,54284,443,5,10,9,35,35,0
251,54,172217252,10801,443,54284,5,10,10,36,35,0
252,74,10801,18182170114,51870,443,5,1,0,11,9,0
253,54,18182170114,10801,443,51870,5,1,1,10,11,0
254,54,10801,18182170114,51870,443,5,2,1,12,10,0
255,242,10801,18182170114,51870,443,5,3,1,13,10,0
256,54,18182170114,10801,443,51870,5,2,3,11,13,0
257,761,172217252,10801,443,54284,5,11,10,37,35,0
258,54,10801,172217252,54284,443,5,11,11,36,37,0
259,5888,18182170114,10801,443,51870,5,3,3,12,13,0
260,54,10801,18182170114,51870,443,5,4,3,14,12,0
261,180,10801,18182170114,51870,443,5,5,3,15,12,0
262,54,18182170114,10801,443,51870,5,4,5,13,15,0
263,590,10801,18182170114,51870,443,5,6,4,16,13,0
264,54,18182170114,10801,443,51870,5,5,6,14,16,0
265,197,10801,18182170114,51870,443,5,7,5,17,14,0
266,54,18182170114,10801,443,51870,5,6,7,15,17,0
267,344,18182170114,10801,443,51870,5,7,7,16,17,0
268,54,10801,18182170114,51870,443,5,8,7,18,16,0
269,590,10801,17221724194,43334,443,5,16,18,16,18,0
270,54,17221724194,10801,443,43334,5,19,16,19,16,0
271,112,10801,17221724194,43334,443,5,17,19,17,19,0
272,54,17221724194,10801,443,43334,5,20,17,20,17,0
273,302,17221724194,10801,443,43334,5,21,17,21,17,0
274,100,10801,17221724194,43334,443,5,18,21,18,21,0
275,54,17221724194,10801,443,43334,5,22,18,22,18,0
276,590,10801,172217252,54284,443,5,12,11,37,37,0
277,54,172217252,10801,443,54284,5,12,12,38,37,0
278,590,10801,172217252,54284,443,5,13,12,38,38,0
279,54,172217252,10801,443,54284,5,13,13,39,38,0
280,310,10801,172217252,54284,443,5,14,13,39,39,0
281,54,172217252,10801,443,54284,5,14,14,40,39,0
282,761,172217252,10801,443,54284,5,15,14,41,39,0
283,54,10801,172217252,54284,443,5,15,15,40,41,0
284,199,10801,17221724194,43334,443,5,19,22,19,22,0
285,54,17221724194,10801,443,43334,5,23,19,23,19,0
286,216,17221724194,10801,443,43334,5,24,19,24,19,0
287,100,10801,17221724194,43334,443,5,20,24,20,24,0
288,54,17221724194,10801,443,43334,5,25,20,25,20,0
289,501,10801,527966177,39098,80,6,25,20,15,14,0
290,54,527966177,10801,80,39098,6,15,14,15,15,0
291,54,527966177,10801,80,39098,6,16,14,16,15,0
292,590,10801,172217252,54244,443,6,25,26,41,41,0
293,54,172217252,10801,443,54244,6,27,25,42,41,0
294,212,10801,172217252,54244,443,6,26,27,42,42,0
295,54,172217252,10801,443,54244,6,28,26,43,42,0
296,100,10801,172217252,54244,443,6,27,28,43,43,0
297,54,172217252,10801,443,54244,6,29,27,44,43,0
298,590,10801,172217252,54244,443,6,28,29,44,44,0
299,54,172217252,10801,443,54244,6,30,28,45,44,0
300,314,10801,172217252,54244,443,6,29,30,45,45,0
301,54,172217252,10801,443,54244,6,31,29,46,45,0
302,387,527966177,10801,80,39098,6,17,14,17,15,0
303,54,10801,527966177,39098,80,6,15,17,16,17,0
304,590,10801,527966177,39098,80,7,16,17,17,17,0
305,54,527966177,10801,80,39098,7,18,16,18,17,0
306,100,172217252,10801,443,54244,7,32,29,47,45,0
307,203,10801,527966177,39098,80,7,17,18,18,18,0
308,54,527966177,10801,80,39098,7,19,17,19,18,0
309,54,10801,172217252,54244,443,7,30,32,46,47,0
310,11924,527966177,10801,80,39098,7,20,17,20,18,0
311,149,172217252,10801,443,54244,7,33,30,48,46,0
312,54,10801,172217252,54244,443,7,31,33,47,48,0
313,100,10801,172217252,54244,443,7,32,33,48,48,0
314,54,172217252,10801,443,54244,7,34,32,49,48,0
315,170,172217252,10801,443,54244,7,35,32,50,48,0
316,54,10801,527966177,39098,80,7,18,20,19,20,0
317,54,10801,172217252,54244,443,7,33,35,49,50,0
318,54,18182170114,10801,443,51844,7,10,10,17,18,0
319,54,18182170114,10801,443,51844,7,11,10,18,18,0
320,74,10801,542437261,59184,443,7,11,10,1,0,0
321,54,542437261,10801,443,59184,7,1,0,1,1,0
322,54,10801,542437261,59184,443,7,1,1,2,1,0
323,233,10801,542437261,59184,443,7,2,1,3,1,0
324,54,542437261,10801,443,59184,7,2,2,2,3,0
325,5923,542437261,10801,443,59184,7,3,2,3,3,0
326,54,10801,542437261,59184,443,7,3,3,4,3,0
327,180,10801,542437261,59184,443,7,4,3,5,3,0
328,54,542437261,10801,443,59184,7,4,4,4,5,0
329,105,542437261,10801,443,59184,7,5,4,5,5,0
330,54,10801,542437261,59184,443,7,5,5,6,5,0
331,590,10801,542437261,59184,443,7,6,5,7,5,0
332,54,542437261,10801,443,59184,7,6,6,6,7,0
333,590,10801,542437261,59184,443,7,7,6,8,6,0
334,54,542437261,10801,443,59184,7,7,7,7,8,0
335,590,10801,542437261,59184,443,7,8,7,9,7,0
336,54,542437261,10801,443,59184,7,8,8,8,9,0
337,88,10801,542437261,59184,443,7,9,8,10,8,0
338,54,542437261,10801,443,59184,7,9,9,9,10,0
339,182,542437261,10801,443,59184,7,10,9,10,10,0
340,54,10801,542437261,59184,443,7,10,10,11,10,0
341,54,18182170114,10801,443,51870,7,10,10,19,18,0
342,54,18182170114,10801,443,51870,7,8,8,20,18,0
343,54,10801,1722172433,41222,443,7,4,2,18,16,0
344,54,1722172433,10801,443,41222,7,3,4,17,18,0
345,54,1722172433,10801,443,41222,7,4,4,18,18,0
346,199,10801,17221724194,43334,443,7,4,4,21,25,0
347,54,17221724194,10801,443,43334,7,26,20,26,21,0
348,100,10801,17221724194,43334,443,7,21,26,22,26,0
349,54,17221724194,10801,443,43334,7,27,21,27,22,0
350,216,17221724194,10801,443,43334,7,28,21,28,22,0
351,100,10801,17221724194,43334,443,7,22,28,23,28,0
352,54,17221724194,10801,443,43334,7,29,22,29,23,0
353,100,17221724194,10801,443,43334,7,30,22,30,23,0
354,54,10801,17221724194,43334,443,7,23,30,24,30,0
355,85,542437261,10801,443,59184,7,11,10,11,11,0
356,54,10801,542437261,59184,443,7,11,11,12,11,0
357,54,542437261,10801,443,59184,7,11,11,12,12,0
358,501,10801,527966177,39098,80,8,19,20,20,20,0
359,54,527966177,10801,80,39098,8,21,19,21,20,0
360,54,527966177,10801,80,39098,8,22,19,22,20,0
361,387,527966177,10801,80,39098,8,23,19,23,20,0
362,54,10801,527966177,39098,80,8,20,23,21,23,0
363,590,10801,527966177,39098,80,9,21,23,22,23,0
364,54,527966177,10801,80,39098,9,24,21,24,22,0
365,92,10801,527966177,39098,80,9,22,24,23,24,0
366,54,527966177,10801,80,39098,9,25,22,25,23,0
367,1397,527966177,10801,80,39098,9,26,22,26,23,0
368,54,10801,527966177,39098,80,9,23,26,24,26,0
369,54,527966177,10801,80,39098,9,23,26,27,24,0
370,54,527966177,10801,80,39098,9,27,23,28,24,0
371,131,5423018160,10801,443,46746,9,27,23,20,20,0
372,54,5423018160,10801,443,46746,9,6,6,21,20,0
373,117,1722172433,10801,443,41226,9,15,13,19,18,0
374,54,1722172433,10801,443,41226,9,16,13,20,18,0
375,54,172217252,10801,443,54284,9,16,13,51,49,0
376,117,172217252,10801,443,54244,9,16,13,52,49,0
377,54,172217252,10801,443,54244,9,36,33,53,49,0
378,117,17221724194,10801,443,43334,9,36,33,31,24,0
379,54,17221724194,10801,443,43334,9,31,23,32,24,0
380,143,1.51E+11,10801,443,57044,9,31,23,15,14,0
381,54,1.51E+11,10801,443,57044,9,15,14,16,14,0
382,1392,10801,1.72E+11,33934,443,9,15,14,1,0,0
383,1392,1.72E+11,10801,443,33934,9,1,0,1,1,0
384,1392,10801,1.72E+11,33934,443,9,1,1,2,1,0
385,72,1.72E+11,10801,443,33934,9,2,1,2,2,0
386,1392,10801,1.72E+11,33934,443,9,2,2,3,2,0
387,1392,1.72E+11,10801,443,33934,9,3,2,3,3,0
388,1392,10801,1.72E+11,33934,443,9,3,3,4,3,0
389,62,1.72E+11,10801,443,33934,9,4,3,4,4,0
390,286,10801,1.72E+11,33934,443,9,4,4,5,4,0
391,62,1.72E+11,10801,443,33934,9,5,4,5,5,0
392,1392,10801,1.72E+11,33934,443,9,5,5,6,5,0
393,89,10801,1.72E+11,33934,443,9,6,5,7,5,0
394,65,1.72E+11,10801,443,33934,9,6,6,6,7,0
395,1386,10801,1.72E+11,33934,443,9,7,6,8,6,0
396,65,1.72E+11,10801,443,33934,9,7,7,7,8,0
397,286,10801,1.72E+11,33934,443,9,8,7,9,7,0
398,65,1.72E+11,10801,443,33934,9,8,8,8,9,0
399,92,10801,1.72E+11,33934,443,9,9,8,10,8,0
400,65,1.72E+11,10801,443,33934,9,9,9,9,10,0
401,83,10801,1.72E+11,33934,443,9,10,9,11,9,0
402,65,1.72E+11,10801,443,33934,9,10,10,10,11,0
403,78,10801,1.72E+11,33934,443,9,10,10,12,10,0
404,1087,1.72E+11,10801,443,33934,9,11,10,11,12,0
405,73,10801,1.72E+11,33934,443,9,11,11,13,11,0
406,65,10801,1.72E+11,33934,443,9,11,11,14,11,0
407,62,1.72E+11,10801,443,33934,9,12,11,12,14,0
408,74,10801,527966177,39274,80,9,12,11,25,28,0
409,54,527966177,10801,80,39274,9,1,0,29,25,0
410,54,10801,527966177,39274,80,9,1,1,26,29,0
411,501,10801,527966177,39274,80,10,2,1,27,29,0
412,54,527966177,10801,80,39274,10,2,2,30,27,0
413,387,527966177,10801,80,39274,10,3,2,31,27,0
414,54,10801,527966177,39274,80,10,3,3,28,31,0
415,590,10801,527966177,39274,80,11,4,3,29,31,0
416,54,527966177,10801,80,39274,11,4,4,32,29,0
417,91,10801,527966177,39274,80,11,5,4,30,32,0
418,54,527966177,10801,80,39274,11,5,5,33,30,0
419,1397,527966177,10801,80,39274,11,6,5,34,30,0
420,54,10801,527966177,39274,80,11,6,6,31,34,0
421,54,527966177,10801,80,39274,11,6,6,35,31,0
422,54,527966177,10801,80,39274,11,7,6,36,31,0
