114,312,2321212199,10801,443,45454,1,6,6,6,6, 0
115,2861,2321214172,10801,443,39648,1,3,3,3,3, 0
116,54,10801,2321212199,45454,443,1,7,6,7,6, 0
117,54,10801,2321214172,39648,443,1,4,3,4,3, 0
118,863,2321212199,10801,443,45454,1,7,7,7,7, 0
119,54,10801,2321212199,45454,443,1,8,7,8,7, 0
120,54,10801,104754543,40142,443,1,7,6,17,15, 0
121,180,10801,2321214172,39648,443,1,5,3,5,3, 0
122,54,2321214172,10801,443,39648,1,4,5,4,5, 0
123,312,2321214172,10801,443,39648,1,5,5,5,5, 0
124,299,10801,2321214172,39648,443,1,6,5,6,5, 0
125,54,2321214172,10801,443,39648,1,6,6,6,6, 0
126,590,172217161162,10801,80,49282,1,3,3,3,3, 0
127,74,10801,2321212199,45494,443,1,1,0,9,7, 0
128,54,2321212199,10801,443,45494,1,1,1,8,9, 0
129,74,10801,104754543,40158,443,1,1,0,18,15, 0
130,54,104754543,10801,443,40158,1,1,1,16,18, 0
131,54,10801,2321214172,39648,443,1,7,6,7,6, 0
132,54,10801,2321214172,39648,443,1,8,6,8,6, 0
133,54,10801,172217161162,49282,80,1,4,3,4,3, 0
134,54,10801,2321212199,45494,443,1,2,1,10,8, 0
135,489,2321214172,10801,443,39648,1,7,8,7,8, 0
136,244,10801,2321212199,45494,443,1,3,1,11,8, 0
137,54,2321212199,10801,443,45494,1,2,3,9,11, 0
138,54,10801,104754543,40158,443,1,2,1,19,16, 0
139,233,10801,104754543,40158,443,1,3,1,20,16, 0
140,54,104754543,10801,443,40158,1,2,3,17,20, 0
141,54,10801,2321214172,39648,443,1,9,7,9,7, 0
142,2806,3113701,10801,443,49196,1,3,3,18,19, 0
143,54,10801,3113701,49196,443,1,4,3,20,18, 0
144,3077,1377160237,10801,443,48456,1,3,3,11,15, 0
145,3077,1377160237,10801,443,48450,1,3,3,12,15, 0
146,3077,1377160237,10801,443,48446,1,3,3,13,15, 0
147,3077,1377160237,10801,443,48452,1,3,3,14,15, 0
148,3077,1377160237,10801,443,48448,1,3,3,15,15, 0
149,3832,2321212199,10801,443,45494,1,3,3,10,11, 0
150,362,3113701,10801,443,49196,1,4,4,19,20, 0
151,54,10801,1377160237,48456,443,1,4,3,16,15, 0
152,54,10801,1377160237,48450,443,1,4,3,17,15, 0
153,54,10801,1377160237,48446,443,1,4,3,18,15, 0
154,54,10801,1377160237,48452,443,1,4,3,19,15, 0
155,54,10801,1377160237,48448,443,1,4,3,20,15, 0
156,54,10801,2321212199,45494,443,1,4,3,12,10, 0
157,54,10801,3113701,49196,443,1,5,4,21,19, 0
158,418,104754543,10801,443,40142,1,7,7,18,20, 0
159,54,10801,104754543,40142,443,1,8,7,21,18, 0
160,3990,104754543,10801,443,40158,1,3,3,19,21, 0
161,733,3113701,10801,443,49176,1,16,16,20,21, 0
162,54,10801,104754543,40158,443,1,4,3,22,19, 0
163,54,10801,3113701,49176,443,1,17,16,22,20, 0
164,180,10801,2321212199,45494,443,1,5,3,13,10, 0
165,54,2321212199,10801,443,45494,1,4,5,11,13, 0
166,180,10801,1377160237,48446,443,1,5,3,21,15, 0
167,54,1377160237,10801,443,48446,1,4,5,16,21, 0
168,180,10801,1377160237,48450,443,1,5,3,22,16, 0
169,54,1377160237,10801,443,48450,1,4,5,17,22, 0
170,180,10801,1377160237,48456,443,1,5,3,23,17, 0
171,54,1377160237,10801,443,48456,1,4,5,18,23, 0
172,180,10801,1377160237,48448,443,1,5,3,24,18, 0
173,54,1377160237,10801,443,48448,1,4,5,19,24, 0
174,180,10801,3113701,49196,443,1,6,4,23,20, 0
175,54,3113701,10801,443,49196,1,5,6,21,23, 0
176,180,10801,104754543,40158,443,1,5,3,23,19, 0
177,54,104754543,10801,443,40158,1,4,5,20,23, 0
178,590,10801,104754543,40158,443,1,6,4,24,20, 0
179,54,104754543,10801,443,40158,1,5,6,21,24, 0
180,590,10801,104754543,40158,443,1,7,5,25,21, 0
181,54,104754543,10801,443,40158,1,6,7,22,25, 0
182,590,10801,3113701,49196,443,1,7,5,24,21, 0
183,54,3113701,10801,443,49196,1,6,7,22,24, 0
184,180,10801,1377160237,48452,443,1,5,3,25,19, 0
185,54,1377160237,10801,443,48452,1,4,5,20,25, 0
186,331,10801,2321212199,45494,443,1,6,4,14,11, 0
187,54,2321212199,10801,443,45494,1,5,6,12,14, 0
188,238,10801,3113701,49196,443,1,8,6,25,22, 0
189,54,3113701,10801,443,49196,1,7,8,23,25, 0
190,460,10801,104754543,40158,443,1,8,6,26,22, 0
191,54,104754543,10801,443,40158,1,7,8,23,26, 0
192,312,2321212199,10801,443,45494,1,6,6,13,14, 0
193,54,10801,2321212199,45494,443,1,7,6,15,13, 0
194,312,104754543,10801,443,40158,1,8,8,24,26, 0
195,54,10801,104754543,40158,443,1,9,8,27,24, 0
196,38582,2321212199,10801,443,45494,1,7,7,14,15, 0
197,54,10801,2321212199,45494,443,1,8,7,16,14, 0
198,26198,2321212199,10801,443,45494,1,8,8,15,16, 0
199,54,10801,2321212199,45494,443,1,9,8,17,15, 0
200,45090,2321212199,10801,443,45494,1,9,9,16,17, 0
201,74,10801,5419724925,60602,443,1,1,0,1,0, 0
202,54,5419724925,10801,443,60602,1,1,1,1,1, 0
203,105,1377160237,10801,443,48446,1,5,5,21,25, 0
204,105,1377160237,10801,443,48450,1,5,5,22,25, 0
205,105,1377160237,10801,443,48456,1,5,5,23,25, 0
206,312,3113701,10801,443,49196,1,8,8,24,25, 0
207,105,1377160237,10801,443,48448,1,5,5,24,25, 0
208,54,10801,2321212199,45494,443,1,10,9,18,16, 0
209,105,1377160237,10801,443,48452,1,5,5,25,25, 0
210,33450,2321212199,10801,443,45494,1,10,10,17,18, 0
211,54,10801,5419724925,60602,443,1,2,1,2,1, 0
212,54,10801,1377160237,48446,443,1,6,5,26,25, 0
213,54,10801,1377160237,48450,443,1,6,5,27,25, 0
214,54,10801,1377160237,48456,443,1,6,5,28,25, 0
215,54,10801,3113701,49196,443,1,9,8,26,24, 0
216,54,10801,1377160237,48448,443,1,6,5,29,25, 0
217,54,10801,1377160237,48452,443,1,6,5,30,25, 0
218,54,10801,2321212199,45494,443,1,11,10,19,17, 0
219,5558,2321212199,10801,443,45494,1,11,11,18,19, 0
220,54,10801,2321212199,45494,443,1,12,11,20,18, 0
221,2806,2321212199,10801,443,45494,1,12,12,19,20, 0
222,54,10801,2321212199,45494,443,1,13,12,21,19, 0
223,45090,2321212199,10801,443,45494,1,13,13,20,21, 0
224,590,10801,1377160237,48452,443,1,7,5,31,25, 0
225,54,1377160237,10801,443,48452,1,6,7,26,31, 0
226,590,10801,1377160237,48452,443,1,8,6,32,26, 0
227,54,1377160237,10801,443,48452,1,7,8,27,32, 0
228,240,10801,5419724925,60602,443,1,3,1,3,1, 0
229,54,5419724925,10801,443,60602,1,2,3,2,3, 0
230,590,10801,1377160237,48456,443,1,7,5,33,27, 0
231,54,1377160237,10801,443,48456,1,6,7,28,33, 0
232,590,10801,1377160237,48456,443,1,8,6,34,28, 0
233,54,1377160237,10801,443,48456,1,7,8,29,34, 0
234,291,10801,1377160237,48452,443,1,9,7,35,29, 0
235,54,1377160237,10801,443,48452,1,8,9,30,35, 0
236,336,10801,1377160237,48456,443,1,9,7,36,30, 0
237,54,1377160237,10801,443,48456,1,8,9,31,36, 0
238,590,10801,1377160237,48448,443,1,7,5,37,31, 0
239,54,1377160237,10801,443,48448,1,6,7,32,37, 0
240,590,10801,1377160237,48448,443,1,8,6,38,32, 0
241,54,1377160237,10801,443,48448,1,7,8,33,38, 0
242,360,10801,1377160237,48448,443,1,9,7,39,33, 0
243,54,1377160237,10801,443,48448,1,8,9,34,39, 0
244,590,10801,1377160237,48446,443,1,7,5,40,34, 0
245,54,1377160237,10801,443,48446,1,6,7,35,40, 0
246,590,10801,1377160237,48446,443,1,8,6,41,35, 0
247,54,1377160237,10801,443,48446,1,7,8,36,41, 0
248,296,10801,1377160237,48446,443,1,9,7,42,36, 0
249,54,1377160237,10801,443,48446,1,8,9,37,42, 0
250,590,10801,1377160237,48450,443,1,7,5,43,37, 0
251,54,1377160237,10801,443,48450,1,6,7,38,43, 0
252,590,10801,1377160237,48450,443,1,8,6,44,38, 0
253,54,1377160237,10801,443,48450,1,7,8,39,44, 0
254,308,10801,1377160237,48450,443,1,9,7,45,39, 0
255,54,1377160237,10801,443,48450,1,8,9,40,45, 0
256,54,10801,2321212199,45494,443,1,14,13,22,20, 0
257,45090,2321212199,10801,443,45494,1,14,14,21,22, 0
258,954,104754543,10801,443,40158,1,9,9,25,27, 0
259,54,10801,2321212199,45494,443,1,15,14,23,21, 0
260,33225,2321212199,10801,443,45494,1,15,15,22,23, 0
261,54,10801,104754543,40158,443,1,10,9,28,25, 0
262,54,10801,2321212199,45494,443,1,16,15,24,22, 0
263,74,10801,232121343,59640,443,1,1,0,1,0, 0
264,54,232121343,10801,443,59640,1,1,1,1,1, 0
265,74,10801,232121343,59642,443,1,1,0,2,1, 0
266,54,232121343,10801,443,59642,1,1,1,2,2, 0
267,74,10801,54171251254,35626,443,1,1,0,1,0, 0
268,54,54171251254,10801,443,35626,1,1,1,1,1, 0
269,54,10801,232121343,59640,443,1,2,1,3,2, 0
270,733,3113701,10801,443,49196,1,9,9,25,26, 0
271,233,10801,232121343,59640,443,1,3,1,4,2, 0
272,54,232121343,10801,443,59640,1,2,3,3,4, 0
273,54,10801,232121343,59642,443,1,2,1,5,3, 0
274,233,10801,232121343,59642,443,1,3,1,6,3, 0
275,54,232121343,10801,443,59642,1,2,3,4,6, 0
276,54,10801,54171251254,35626,443,1,2,1,2,1, 0
277,54,10801,3113701,49196,443,1,10,9,27,25, 0
278,85,10801,2321212199,45454,443,1,9,7,25,22, 0
279,54,2321212199,10801,443,45454,1,8,9,23,25, 0
280,231,10801,54171251254,35626,443,1,3,1,3,1, 0
281,54,54171251254,10801,443,35626,1,2,3,2,3, 0
282,3809,232121343,10801,443,59640,1,3,3,5,6, 0
283,54,10801,2321212199,45454,443,1,10,8,26,23, 0
284,54,2321212199,10801,443,45454,1,9,10,24,26, 0
285,54,2321212199,10801,443,45454,1,10,10,25,26, 0
286,54,10801,232121343,59640,443,1,4,3,7,5, 0
287,180,10801,232121343,59640,443,1,5,3,8,5, 0
288,54,232121343,10801,443,59640,1,4,5,6,8, 0
289,3809,232121343,10801,443,59642,1,3,3,7,8, 0
290,5923,5419724925,10801,443,60602,1,3,3,3,3, 0
291,302,10801,232121343,59640,443,1,6,4,9,7, 0
292,54,232121343,10801,443,59640,1,5,6,8,9, 0
293,54,10801,232121343,59642,443,1,4,3,10,8, 0
294,54,10801,5419724925,60602,443,1,4,3,4,3, 0
295,312,232121343,10801,443,59640,1,6,6,9,10, 0
296,180,10801,232121343,59642,443,1,5,3,11,9, 0
297,54,232121343,10801,443,59642,1,4,5,10,11, 0
298,54,10801,232121343,59640,443,1,7,6,12,10, 0
299,22070,232121343,10801,443,59640,1,7,7,11,12, 0
300,344,10801,232121343,59642,443,1,6,4,13,11, 0
301,54,232121343,10801,443,59642,1,5,6,12,13, 0
302,54,10801,232121343,59640,443,1,8,7,14,12, 0
303,9686,232121343,10801,443,59640,1,8,8,13,14, 0
304,54,10801,232121343,59640,443,1,9,8,15,13, 0
305,312,232121343,10801,443,59642,1,6,6,14,15, 0
306,61625,232121343,10801,443,59640,1,9,9,15,15, 0
307,180,10801,5419724925,60602,443,1,5,3,5,3, 0
308,54,5419724925,10801,443,60602,1,4,5,4,5, 0
309,54,10801,232121343,59642,443,1,7,6,16,15, 0
310,22070,232121343,10801,443,59642,1,7,7,16,16, 0
311,54,10801,232121343,59640,443,1,10,9,17,16, 0
312,61625,232121343,10801,443,59640,1,10,10,17,17, 0
313,54,10801,232121343,59642,443,1,8,7,18,17, 0
314,44086,232121343,10801,443,59642,1,8,8,18,18, 0
315,54,10801,232121343,59640,443,1,11,10,19,18, 0
316,61625,232121343,10801,443,59640,1,11,11,19,19, 0
317,54,10801,232121343,59642,443,1,9,8,20,19, 0
318,54,10801,232121343,59640,443,1,12,11,21,19, 0
319,11062,232121343,10801,443,59642,1,9,9,20,21, 0
320,61625,232121343,10801,443,59640,1,12,12,21,21, 0
321,54,10801,232121343,59642,443,1,10,9,22,21, 0
322,26198,232121343,10801,443,59642,1,10,10,22,22, 0
323,54,10801,232121343,59640,443,1,13,12,23,22, 0
324,61625,232121343,10801,443,59640,1,13,13,23,23, 0
325,54,10801,232121343,59642,443,1,11,10,24,23, 0
326,54,10801,232121343,59640,443,1,14,13,25,23, 0
327,61625,232121343,10801,443,59640,1,14,14,24,25, 0
328,61625,232121343,10801,443,59642,1,11,11,25,25, 0
329,54,10801,232121343,59640,443,1,15,14,26,25, 0
330,61625,232121343,10801,443,59640,1,15,15,26,26, 0
331,54,10801,232121343,59642,443,1,12,11,27,26, 0
332,61625,232121343,10801,443,59642,1,12,12,27,27, 0
333,54,10801,232121343,59642,443,1,13,12,28,27, 0
334,44957,232121343,10801,443,59642,1,13,13,28,28, 0
335,54,10801,232121343,59640,443,1,16,15,29,28, 0
336,61625,232121343,10801,443,59640,1,16,16,29,29, 0
337,54,10801,232121343,59642,443,1,14,13,30,29, 0
338,54,10801,232121343,59640,443,1,17,16,31,29, 0
339,61625,232121343,10801,443,59642,1,14,14,30,31, 0
340,61625,232121343,10801,443,59640,1,17,17,31,31, 0
341,54,10801,232121343,59642,443,1,15,14,32,31, 0
342,61625,232121343,10801,443,59642,1,15,15,32,32, 0
343,54,10801,232121343,59642,443,1,16,15,33,32, 0
344,61625,232121343,10801,443,59642,1,16,16,33,33, 0
345,54,10801,232121343,59642,443,1,17,16,34,33, 0
346,61625,232121343,10801,443,59642,1,17,17,34,34, 0
347,54,10801,232121343,59642,443,1,18,17,35,34, 0
348,61625,232121343,10801,443,59642,1,18,18,35,35, 0
349,54,10801,232121343,59640,443,1,18,17,36,35, 0
350,61625,232121343,10801,443,59640,1,18,18,36,36, 0
351,54,10801,232121343,59640,443,1,19,18,37,36, 0
352,61625,232121343,10801,443,59640,1,19,19,37,37, 0
353,54,10801,232121343,59642,443,1,19,18,38,37, 0
354,105,5419724925,10801,443,60602,1,5,5,5,5, 0
355,61625,232121343,10801,443,59642,1,19,19,38,38, 0
356,54,10801,232121343,59640,443,1,20,19,39,38, 0
357,61625,232121343,10801,443,59640,1,20,20,39,39, 0
358,54,10801,5419724925,60602,443,1,6,5,6,5, 0
359,54,10801,232121343,59642,443,1,20,19,40,39, 0
360,61625,232121343,10801,443,59642,1,20,20,40,40, 0
361,54,10801,232121343,59640,443,1,21,20,41,40, 0
362,61625,232121343,10801,443,59640,1,21,21,41,41, 0
363,590,10801,5419724925,60602,443,1,7,5,7,5, 0
364,54,5419724925,10801,443,60602,1,6,7,6,7, 0
365,351,10801,5419724925,60602,443,1,8,6,8,6, 0
366,54,5419724925,10801,443,60602,1,7,8,7,8, 0
367,54,10801,232121343,59640,443,1,22,21,42,41, 0
368,61625,232121343,10801,443,59640,1,22,22,42,42, 0
369,54,10801,232121343,59642,443,1,21,20,43,42, 0
370,61625,232121343,10801,443,59642,1,21,21,43,43, 0
371,54,10801,232121343,59640,443,1,23,22,44,43, 0
372,61625,232121343,10801,443,59640,1,23,23,44,44, 0
373,54,10801,232121343,59642,443,1,22,21,45,44, 0
374,61625,232121343,10801,443,59642,1,22,22,45,45, 0
375,54,10801,232121343,59640,443,1,24,23,46,45, 0
376,61625,232121343,10801,443,59640,1,24,24,46,46, 0
377,54,10801,232121343,59642,443,1,23,22,47,46, 0
378,61625,232121343,10801,443,59642,1,23,23,47,47, 0
379,54,10801,232121343,59640,443,1,25,24,48,47, 0
380,61625,232121343,10801,443,59640,1,25,25,48,48, 0
381,54,10801,232121343,59642,443,1,24,23,49,48, 0
382,61625,232121343,10801,443,59642,1,24,24,49,49, 0
383,54,10801,232121343,59640,443,1,26,25,50,49, 0
384,61625,232121343,10801,443,59640,1,26,26,50,50, 0
385,54,10801,232121343,59642,443,1,25,24,51,50, 0
386,61625,232121343,10801,443,59642,1,25,25,51,51, 0
387,54,10801,232121343,59642,443,1,26,25,52,51, 0
388,61625,232121343,10801,443,59642,1,26,26,52,52, 0
389,54,10801,232121343,59640,443,1,27,26,53,52, 0
390,61625,232121343,10801,443,59640,1,27,27,53,53, 0
391,54,10801,232121343,59642,443,1,27,26,54,53, 0
392,61625,232121343,10801,443,59642,1,27,27,54,54, 0
393,54,10801,232121343,59640,443,1,28,27,55,54, 0
394,61625,232121343,10801,443,59640,1,28,28,55,55, 0
395,54,10801,232121343,59642,443,1,28,27,56,55, 0
396,61625,232121343,10801,443,59642,1,28,28,56,56, 0
397,54,10801,232121343,59640,443,1,29,28,57,56, 0
398,61625,232121343,10801,443,59640,1,29,29,57,57, 0
399,54,10801,232121343,59642,443,1,29,28,58,57, 0
400,61625,232121343,10801,443,59642,1,29,29,58,58, 0
401,54,10801,232121343,59640,443,1,30,29,59,58, 0
402,61625,232121343,10801,443,59640,1,30,30,59,59, 0
403,54,10801,232121343,59640,443,1,31,30,60,59, 0
404,61625,232121343,10801,443,59640,1,31,31,60,60, 0
405,54,10801,232121343,59640,443,1,32,31,61,60, 0
406,61625,232121343,10801,443,59640,1,32,32,61,61, 0
407,54,10801,232121343,59640,443,1,33,32,62,61, 0
408,61625,232121343,10801,443,59640,1,33,33,62,62, 0
409,54,10801,232121343,59640,443,1,34,33,63,62, 0
410,61625,232121343,10801,443,59640,1,34,34,63,63, 0
411,54,10801,232121343,59640,443,1,35,34,64,63, 0
412,61625,232121343,10801,443,59640,1,35,35,64,64, 0
413,54,10801,232121343,59642,443,1,30,29,65,64, 0
414,61625,232121343,10801,443,59642,1,30,30,65,65, 0
415,54,10801,232121343,59642,443,1,31,30,66,65, 0
416,3228,54171251254,10801,443,35626,1,3,3,3,3, 0
417,61625,232121343,10801,443,59642,1,31,31,66,66, 0
418,54,10801,232121343,59640,443,1,36,35,67,66, 0
419,61625,232121343,10801,443,59640,1,36,36,67,67, 0
420,54,10801,54171251254,35626,443,1,4,3,4,3, 0
421,54,10801,232121343,59642,443,1,32,31,68,67, 0
422,61625,232121343,10801,443,59642,1,32,32,68,68, 0
423,54,10801,232121343,59640,443,1,37,36,69,68, 0
424,61625,232121343,10801,443,59640,1,37,37,69,69, 0
425,54,10801,232121343,59642,443,1,33,32,70,69, 0
426,61625,232121343,10801,443,59642,1,33,33,70,70, 0
427,54,10801,232121343,59640,443,1,38,37,71,70, 0
428,61625,232121343,10801,443,59640,1,38,38,71,71, 0
429,54,10801,232121343,59642,443,1,34,33,72,71, 0
430,61625,232121343,10801,443,59642,1,34,34,72,72, 0
431,54,10801,232121343,59640,443,1,39,38,73,72, 0
432,61625,232121343,10801,443,59640,1,39,39,73,73, 0
433,54,10801,232121343,59642,443,1,35,34,74,73, 0
434,61625,232121343,10801,443,59642,1,35,35,74,74, 0
435,54,10801,232121343,59640,443,1,40,39,75,74, 0
436,61625,232121343,10801,443,59640,1,40,40,75,75, 0
437,54,10801,232121343,59642,443,1,36,35,76,75, 0
438,61625,232121343,10801,443,59642,1,36,36,76,76, 0
439,54,10801,232121343,59640,443,1,41,40,77,76, 0
440,61625,232121343,10801,443,59640,1,41,41,77,77, 0
441,54,10801,232121343,59642,443,1,37,36,78,77, 0
442,61625,232121343,10801,443,59642,1,37,37,78,78, 0
443,54,10801,232121343,59640,443,1,42,41,79,78, 0
444,61625,232121343,10801,443,59640,1,42,42,79,79, 0
445,54,10801,232121343,59642,443,1,38,37,80,79, 0
446,61625,232121343,10801,443,59642,1,38,38,80,80, 0
447,54,10801,232121343,59640,443,1,43,42,81,80, 0
448,61625,232121343,10801,443,59640,1,43,43,81,81, 0
449,54,10801,232121343,59642,443,1,39,38,82,81, 0
450,61625,232121343,10801,443,59642,1,39,39,82,82, 0
451,54,10801,232121343,59642,443,1,40,39,83,82, 0
452,61625,232121343,10801,443,59642,1,40,40,83,83, 0
453,54,10801,232121343,59642,443,1,41,40,84,83, 0
454,61625,232121343,10801,443,59642,1,41,41,84,84, 0
455,54,10801,232121343,59640,443,1,44,43,85,84, 0
456,61625,232121343,10801,443,59640,1,44,44,85,85, 0
457,54,10801,232121343,59642,443,1,42,41,86,85, 0
458,61625,232121343,10801,443,59642,1,42,42,86,86, 0
459,54,10801,232121343,59640,443,1,45,44,87,86, 0
460,44365,232121343,10801,443,59640,1,45,45,87,87, 0
461,54,10801,232121343,59642,443,1,43,42,88,87, 0
462,61625,232121343,10801,443,59642,1,43,43,88,88, 0
463,54,10801,232121343,59640,443,1,46,45,89,88, 0
464,54,10801,232121343,59642,443,1,44,43,90,88, 0
465,61625,232121343,10801,443,59642,1,44,44,89,90, 0
466,54,10801,232121343,59642,443,1,45,44,91,89, 0
467,61625,232121343,10801,443,59642,1,45,45,90,91, 0
468,54,10801,172217161162,49282,80,1,5,3,5,3, 0
469,54,172217161162,10801,80,49282,1,4,5,4,5, 0
470,54,172217161162,10801,80,49282,1,5,5,5,5, 0
471,180,10801,54171251254,35626,443,1,5,3,5,3, 0
472,54,54171251254,10801,443,35626,1,4,5,4,5, 0
