0.8,0.88888889,0.7,0.77777778,0.71465296,0.78226858,0,0,0,0,0,0,0,1,0
1,0.88888889,0.6,0.77777778,0.64267352,0.60886571,0,0,0,0,0,0,0,1,0
0.9,0.88888889,0.9,0.66666667,0.53598972,0.69491525,0,0,0,0,0,0,0,1,0
1,1,0.9,0.77777778,0.6066838,0.65189048,0,0,0,0,0,0,0,1,0
0.9,0.88888889,0.9,0,1,0.52151239,0,0,0,0,0,0,0,1,0
0.9,1,1,0.77777778,0.32133676,0.39113429,0,0,0,0,0,0,0,1,0
0.7,0.77777778,0.6,0.61111111,0.71465296,0.73924381,0,0,0,0,0,0,0,1,0
0.9,1,0.8,0.55555555,0.5,0.69491525,0,0,0,0,0,0,0,1,0
0.3,1,0.9,0.33333333,0.89203085,0.56453716,0,0,0,0,0,0,0,1,0
0.8,0.88888889,0.6,0,0.85732648,1,0,0,0,0,0,0,1,0,0
0.8,0.77777778,0.8,0.33333333,0.74935733,0.30378096,0,0,0,0,0,0,1,0,0
0.8,0.55555555,0.8,0.44444444,0.5,0.56453716,0,0,0,0,0,0,1,0,0
0.8,0.88888889,0.5,0.55555555,0.39331619,0.47848761,0,0,0,0,0,0,1,0,0
0.7,1,0.9,0.33333333,0.5,0.1303781,0,0,0,0,0,0,1,0,0
0.8,0.88888889,0.6,0,0.74935733,0.82529335,0,0,0,0,0,1,0,0,0
0.7,0.44444444,0.3,0.66666667,0.35732648,0.21773142,0,0,0,0,0,0,1,0,0
0.9,0.88888889,0.5,0,0.46401028,0.69491525,0,0,0,0,0,1,0,0,0
0,0.77777778,0.9,0.55555555,0.46401028,0.30378096,0,0,0,0,0,0,1,0,0
0.7,0.33333333,0.7,0.11111111,0.28534704,0.56453716,0,0,0,0,0,0,1,0,0
0.8,0.77777778,0,0,0.5,0.69491525,0,0,0,0,0,1,0,0,0
0.6,0.77777778,0.6,0.05555556,0.35732648,0.39113429,0,0,0,0,0,1,0,0,0
0.5,0.55555555,0.3,0.22222222,0.35732648,0.34810952,0,0,0,0,0,1,0,0,0
0.8,0.66666667,0.5,0,0.39331619,0.30378096,0,0,0,0,0,1,0,0,0
0.7,1,0,0.55555555,0.17866324,0.47848761,0,0,0,0,0,1,0,0,0
0.9,0.33333333,0.5,0,0.28534704,0.34810952,0,0,0,0,0,1,0,0,0
0.9,0.88888889,0,0,0.24935733,0.43415906,0,0,0,0,0,1,0,0,0
0.7,0.66666667,0.1,0.44444444,0.03598972,0.30378096,0,0,0,0,0,1,0,0,0
0,0.66666667,0.2,0,0.32133676,0.34810952,0,0,0,0,1,0,0,0,0
0.1,0,0.1,0,0.53598972,0.08735332,0,0,0,0,1,0,0,0,0
0.7,0,0.6,0,0.14267352,0.34810952,0,0,0,0,1,0,0,0,0
0.8,0.77777778,0,0,0.35732648,0.17340287,0,0,0,0,1,0,0,0,0
0,0,0.3,0.11111111,0.17866324,0.21773142,0,0,0,0,1,0,0,0,0
0.7,0.77777778,0.7,0,0.03598972,0.08735332,0,0,0,0,1,0,0,0,0
0.3,0.88888889,0,0,0.53598972,0.17340287,0,0,0,0,1,0,0,0,0
0.9,0,0,0,0.24935733,0.39113429,0,0,0,0,1,0,0,0,0
0,0,0,0.22222222,0.21465296,0.21773142,0,0,0,0,1,0,0,0,0
0,0.44444444,0,0,0.1066838,0.17340287,0,0,0,0,1,0,0,0,0
0.8,0.77777778,0,0,0.42802057,0,1,0,0,0,0,0,0,0,0
0.7,0.77777778,0,0,0.07197943,0.34810952,0,0,1,0,0,0,0,0,0
0,0,0.3,0,0.07197943,0.26075619,0,0,1,0,0,0,0,0,0
0,0,0,0,0.07197943,0.69491525,0,0,1,0,0,0,0,0,0
0.6,0.66666667,0,0,0.03598972,0.26075619,0,0,1,0,0,0,0,0,0
0,0,0.3,0,0.07197943,0.26075619,0,0,1,0,0,0,0,0,0
0,0,0,0,0.35732648,0,1,0,0,0,0,0,0,0,0
0.5,0,0,0,0.07197943,0.26075619,1,0,0,0,0,0,0,0,0
0,0,0,0,0.17866324,0.04302477,1,0,0,0,0,0,0,0,0
0,0,0,0,0.17866324,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0.07197943,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.8,0.77777778,0.8,0.9375,0.67804878,0.88235294,0,0,0,0,0,0,0,0,1
1,1,0.9,0.875,0.47439024,0.83382353,0,0,0,0,0,0,0,0,1
0.8,0.77777778,0.9,0.75,0.77926829,0.6867647,0,0,0,0,0,0,0,0,1
0.9,0.88888889,0.9,0.75,0.54146341,0.83382353,0,0,0,0,0,0,0,1,0
0.8,0.77777778,0.9,0.875,0.40609756,0.58823529,0,0,0,0,0,0,0,1,0
0.6,0.77777778,0.7,0.75,0.23658537,0.53970588,0,0,0,0,0,0,0,1,0
0.8,0.66666667,0.9,0.75,0.20365854,0.44117647,0,0,0,0,0,0,0,1,0
0.8,0.88888889,0.7,0.625,0.4402439,0.19558824,0,0,0,0,0,0,1,0,0
0.8,0.77777778,0,0.75,0.50853658,0.6867647,0,0,0,0,0,0,1,0,0
0.9,0.77777778,0.6,0.625,0.20365854,0.6867647,0,0,0,0,0,0,1,0,0
0.9,0.77777778,0.5,0.3125,0.50853658,0.53970588,0,0,0,0,0,0,1,0,0
0,0.77777778,0.5,0.625,0.20365854,0.6867647,0,0,0,0,0,0,1,0,0
0.8,0.66666667,0.6,0.25,0.23658537,0.6367647,0,0,0,0,0,1,0,0,0
0.8,0.88888889,0.6,0,0.27073171,0.34264706,0,0,0,0,0,1,0,0,0
0.9,0.77777778,0.3,0.25,0.03414634,0.53970588,0,0,0,0,1,0,0,0,0
0.9,0.66666667,0.9,0,0.47439024,0.14705882,1,0,0,0,0,0,0,0,0
0.8,0.66666667,0.3,0.25,0.23658537,0.24558823,0,0,0,0,1,0,0,0,0
0.9,0.66666667,0,0,0.40609756,0.39264706,0,0,0,0,1,0,0,0,0
0,0,0,0,0.30487805,0.53970588,0,0,0,0,1,0,0,0,0
0,0,0.2,0.125,0.03414634,0.44117647,0,0,0,1,0,0,0,0,0
0.7,0.88888889,0,0,0.16951219,0.39264706,1,0,0,0,0,0,0,0,0
0.5,0,0,0,0.13536585,0.29411765,0,0,0,1,0,0,0,0,0
0.9,0,0,0,0.10121951,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.9,1,0.9,1,0.92682927,1,0,0,0,0,0,0,0,0,1
0.9,1,0.9,0.875,0.8902439,0.88235294,0,0,0,0,0,0,0,0,1
1,0.88888889,0.5,0.875,0.92682927,0.82352941,0,0,0,0,0,0,0,0,1
0.6,0.44444444,0.7,0.625,1,0.82352941,0,0,0,0,0,0,0,0,1
0.8,0.77777778,0.5,0.625,0.92682927,0.85294118,0,0,0,0,0,0,0,0,1
1,0.44444444,0.9,0.75,0.90243902,0.57352941,0,0,0,0,0,0,0,1,0
0.8,0.88888889,0.6,0.375,0.86585366,0.6617647,0,0,0,0,0,0,0,1,0
0.8,0.88888889,0.7,0,0.8902439,0.69117647,0,0,0,0,0,0,0,1,0
0.8,0.88888889,0.7,0,0.86585366,0.69117647,0,0,0,0,0,0,1,0,0
0.7,0,0.6,0.875,0.71951219,0.76470588,0,0,0,0,0,0,1,0,0
0.5,0.77777778,0.8,0.625,0.53658537,0.77941176,0,0,0,0,0,0,1,0,0
0.5,0.88888889,0.6,0,0.45121951,0.85294118,0,0,0,0,0,1,0,0,0
0.6,0.33333333,0.2,0.0125,0.7804878,0.69117647,0,0,0,0,0,1,0,0,0
0.5,0.88888889,0.4,0,0.71951219,0.57352941,0,0,0,0,0,1,0,0,0
0.7,0.77777778,0.2,0.125,0.79268293,0.45588235,0,0,0,0,0,1,0,0,0
0.9,0.88888889,0.8,0.125,0.71951219,0.25,0,0,0,0,0,1,0,0,0
0.8,0.66666667,0,0.375,0.82926829,0.36764706,0,0,0,0,0,1,0,0,0
0,0.77777778,0.7,0,0.53658537,0.57352941,0,0,0,0,0,1,0,0,0
1,1,0.2,0,0.56097561,0.52941176,0,0,0,0,0,1,0,0,0
0.7,0,0,0,0.62195122,0.70588235,0,0,0,0,0,1,0,0,0
0.6,0,0.5,0,0.74390244,0.36764706,0,0,0,0,1,0,0,0,0
0.7,0.77777778,1,0.625,0.37804878,0.23529412,0,0,0,0,1,0,0,0,0
0.6,1,0.6,0,0.67073171,0.23529412,0,0,0,0,1,0,0,0,0
0.6,0,0.5,0.0125,0.48780488,0.45588235,0,0,0,0,1,0,0,0,0
0.2,0.44444444,0.5,0,0.46341463,0.41176471,0,0,0,0,1,0,0,0,0
0.3,0.33333333,0,0,0.68292683,0.27941176,0,0,0,0,1,0,0,0,0
0,0.33333333,0,0.0125,0.53658537,0.27941176,0,0,0,1,0,0,0,0,0
0.6,0.44444444,0,0,0.65853658,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0.42682927,0.19117647,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.767,1,1,1,0.967,0.81595745,0,0,0,0,0,0,0,0,1
0.867,0.5,0.9,0.5,0.967,0.92234042,0,0,0,0,0,0,0,0,1
0.727,0.8,0.8,0.5,0.947,0.77340425,0,0,0,0,0,0,0,0,1
0.733,0.7,0.45,0.5,0.833,0.77978723,0,0,0,0,0,0,0,0,1
0.74,0.75,0.47,0.3,0.873,0.78723404,0,0,0,0,0,0,0,0,1
0.707,0.6,0.6,0.5,0.807,0.75212766,0,0,0,0,0,0,0,0,1
0.72,0.85,0.4,0.4,0.74,0.76595745,0,0,0,0,0,0,0,0,1
0.68,0.9,0.45,0.5,0.72,0.72340425,0,0,0,0,0,0,0,0,1
0.547,1,0.47,0,1,0.58191489,0,0,0,0,0,0,0,1,0
0.593,0.9,0.8,0.5,0.56,0.63085106,0,0,0,0,0,0,0,1,0
0.54,0.65,0.6,0,0.893,0.57446808,0,0,0,0,0,0,0,1,0
0.667,0.9,0.47,0.1,0.647,0.70957447,0,0,0,0,0,0,0,1,0
0.533,0.95,0.15,0.25,0.687,0.56702128,0,0,0,0,0,0,0,1,0
0.573,0.6,0.15,0.15,0.727,0.60957447,0,0,0,0,0,0,0,1,0
0.5,0.6,0.05,0.25,0.78,0.53191489,0,0,0,0,0,0,0,1,0
0.32,1,0.47,0,0.907,0.34042553,0,0,0,0,0,0,1,0,0
0.58,0.6,0.1,0,0.707,0.61702128,0,0,0,0,0,0,1,0,0
0.373,0.9,0.15,0.35,0.787,0.39680851,0,0,0,0,0,0,1,0,0
0.647,0.6,0.35,0.25,0.42,0.68829787,0,0,0,0,0,0,1,0,0
0.687,0.4,0.05,0.1,0.547,0.73085106,0,0,0,0,0,0,1,0,0
0.44,0.8,0.47,0,0.693,0.46808511,0,0,0,0,0,0,1,0,0
0.407,0.45,0.3,0,0.633,0.43297872,0,0,0,0,0,0,1,0,0
0.373,0.75,0.1,0.1,0.607,0.39680851,0,0,0,0,0,0,1,0,0
0.213,0.75,0.3,0.35,0.64,0.22659574,0,0,0,0,0,0,1,0,0
0.28,0.75,0.5,0.1,0.413,0.29787234,0,0,0,0,0,1,0,0,0
0.4,0.85,0,0,0.34,0.42553191,0,0,0,0,0,1,0,0,0
0.213,0.65,0.45,0.4,0.347,0.22659574,0,0,0,0,0,1,0,0,0
0.133,0.5,0.47,0.05,0.587,0.14148936,0,0,0,0,0,1,0,0,0
0.233,0,0.47,0,0.493,0.24787234,0,0,0,0,0,1,0,0,0
0.133,0.8,0.15,0.05,0.453,0.14148936,0,0,0,0,0,1,0,0,0
0.133,0.8,0.3,0.1,0.28,0.14148936,0,0,0,0,0,1,0,0,0
0.08,0.75,0.25,0.5,0.22,0.08510638,0,0,0,0,0,1,0,0,0
0.287,0.3,0.05,0,0.26,0.30531915,0,0,0,0,0,1,0,0,0
0,0,0,0,0.68,0,0,0,0,0,0,1,0,0,0
0.01,0,0,0,0.64,0.0106383,0,0,0,0,1,0,0,0,0
0.18,0.1,0.05,0.1,0.32,0.19148936,0,0,0,0,1,0,0,0,0
0.193,0.6,0,0,0.22,0.20531915,0,0,0,0,1,0,0,0,0
0.28,0,0,0,0.08,0.29787234,0,0,0,0,1,0,0,0,0
0.01,0.6,0.25,0,0.227,0.0106383,0,0,0,0,1,0,0,0,0
0.113,0.6,0.05,0.05,0.047,0.12021277,0,0,0,0,1,0,0,0,0
0.01,0.3,0.05,0,0.067,0.0106383,0,0,0,1,0,0,0,0,0
1,1,0.9,0.95,0.98,1,0,0,0,0,0,0,0,0,1
0.95,1,0.6,1,0.807,0.80106383,0,0,0,0,0,0,0,0,1
0.9,0.6,0.95,0.45,0.86,0.85106383,0,0,0,0,0,0,0,0,1
0.9,0.7,0.9,0.6,0.94,0.57446808,0,0,0,0,0,0,0,0,1
0.8,0.5,0.45,0.5,0.753,0.77978723,0,0,0,0,0,0,1,0,0
0.9,1,0.9,0.45,0.967,0.35425532,0,0,0,0,0,0,0,0,1
0.8,0.7,0.9,0.35,0.733,0.57446808,0,0,0,0,0,0,0,1,0
0.9,0.7,0.8,0,0.933,0.45425532,0,0,0,0,0,0,0,1,0
0.9,0.7,0.3,0.5,0.7,0.58829787,0,0,0,0,0,0,0,1,0
0.8,0.7,0.45,0.4,0.827,0.39042553,0,0,0,0,0,0,0,1,0
1,0.5,0.48,0.5,0.64,0.37553191,0,0,0,0,0,0,0,1,0
0.7,0.7,0.35,0.5,0.687,0.34042553,0,0,0,0,0,0,0,1,0
0.9,1,0.47,0.45,0.547,0.37553191,0,0,0,0,0,0,0,1,0
0.85,0.7,0.35,0,0.787,0.40425532,0,0,0,0,0,0,1,0,0
0.85,0.9,0.7,0.8,0.547,0.17765957,0,0,0,0,0,0,0,0,1
0.9,0.4,0.48,0.4,0.527,0.39680851,0,0,0,0,0,0,1,0,0
0.7,1,0.25,0,0.627,0.36914894,0,0,0,0,0,0,1,0,0
0.95,0.7,0.48,0,0.42,0.4606383,0,0,0,0,0,0,1,0,0
0.75,0.7,0.35,0.5,0.32,0.40425532,0,0,0,0,0,0,1,0,0
0.3,0.9,0.45,0.3,0.533,0.22659574,0,0,0,0,0,0,1,0,0
0.85,0.3,0.05,0,0.447,0.51808511,0,0,0,0,1,0,0,0,0
0.7,0.6,0.15,0,0.307,0.56702128,0,0,0,0,0,1,0,0,0
0.5,0.3,0.3,0.05,0.52,0.30531915,0,0,0,0,0,0,1,0,0
0.45,0.3,0,0.05,0.56,0.33297872,0,0,0,0,1,0,0,0,0
0.6,0.6,0.1,0.4,0.487,0.14148936,0,0,0,0,0,0,1,0,0
0.85,0,0,0,0.68,0.17765957,0,0,0,0,0,1,0,0,0
0.8,0.6,0.25,0.2,0.3,0.26276596,0,0,0,0,0,0,1,0,0
0,0.6,0.3,0,0.367,0.28404255,0,0,0,0,0,1,0,0,0
0,0.6,0.1,0,0.313,0.35425532,0,0,0,0,1,0,0,0,0
0.85,1,0,0,0.507,0.08510638,0,0,0,0,0,0,1,0,0
0.9,0.65,0.15,0.35,0.293,0.12021277,0,0,0,0,0,0,1,0,0
0.4,0.5,0,0,0.647,0,0,0,0,0,0,1,0,0,0
0.6,0.2,0,0,0.293,0.21276596,0,0,0,0,1,0,0,0,0
0.5,0.7,0.25,0,0.333,0.0106383,0,0,0,0,0,1,0,0,0
0.75,0.5,0.45,0,0.18,0.03510638,0,0,0,0,0,1,0,0,0
0.6,0.3,0.15,0.35,0.113,0.03510638,0,0,0,0,1,0,0,0,0
0,0,0,0,0.167,0.17765957,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0.0106383,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.78947368,1,0.83582089,1,1,0,0,0,0,0,0,0,0,1
0.8,0.94736842,1,0.89552239,1,0.97,0,0,0,0,0,0,0,0,1
0.8,0.89473684,1,1,0.90514286,0.825,0,0,0,0,0,0,0,0,1
0.7,0.89473684,1,0.07462687,0.90514286,0.875,0,0,0,0,0,0,0,0,1
0.9,0.89473684,0.6,0.82089552,0.85714286,0.825,0,0,0,0,0,0,0,0,1
0.8,0.89473684,0.8,0.89552239,0.66628571,0.825,0,0,0,0,0,0,0,0,1
0.8,1,0.9,0.44776119,0.61942857,0.865,0,0,0,0,0,0,0,0,1
0.4,0.89473684,1,0.74626866,0.71428571,0.775,0,0,0,0,0,0,0,0,1
0.2,0.89473684,0.8,0.44776119,0.85714286,0.75,0,0,0,0,0,0,0,0,1
0.6,0.89473684,0.8,0,0.89485714,0.7,0,0,0,0,0,0,0,1,0
0.8,0.89473684,0.8,0.25373134,0.47657143,0.8,0,0,0,0,0,0,0,1,0
0.3,0.84210526,0.6,0.14925373,0.57142857,0.95,0,0,0,0,0,0,0,1,0
0.3,0.63157895,0.8,1,0.47657143,0.595,0,0,0,0,0,0,0,1,0
0.4,0.84210526,0.9,0.74626866,0.19085714,0.7,0,0,0,0,0,0,0,1,0
0.5,0.84210526,0.8,0.37313433,0.33371429,0.87,0,0,0,0,0,0,1,0,0
0.6,0.89473684,0.8,0.74626866,0.71428571,0.6,0,0,0,0,0,0,1,0,0
0.3,0.89473684,0.7,0.14925373,0.33371429,0.875,0,0,0,0,0,0,1,0,0
0.5,0.89473684,1,0.04477612,0.33371429,0.725,0,0,0,0,0,0,1,0,0
0.4,0.89473684,0.7,0.14925373,0.38057143,0.775,0,0,0,0,0,0,1,0,0
0.4,0.84210526,0.6,0.2238806,0.28571429,0.775,0,0,0,0,0,0,1,0,0
0.6,0.89473684,0.8,0.74626866,0.33371429,0.625,0,0,0,0,0,0,1,0,0
0.3,0.94736842,0.7,0.2238806,0.66628571,0.75,0,0,0,0,0,0,1,0,0
0.4,0.68421053,0.9,0.14925373,0.61942857,0.575,0,0,0,0,0,1,0,0,0
0.4,0.84210526,0.5,0.2238806,0.57142857,0.5,0,0,0,0,0,1,0,0,0
0.2,0.89473684,0.9,0,0.38057143,0.7,0,0,0,0,0,1,0,0,0
0.5,0.31578947,0.3,0.44776119,0.33371429,0.575,0,0,0,0,0,1,0,0,0
0.2,0,0.7,0,0.42857143,0.675,0,0,0,0,0,1,0,0,0
0.4,0.57894737,0.2,0.07462687,0.71428571,0.55,0,0,0,0,0,1,0,0,0
0.2,0.42105263,0.5,0,0.19085714,0.7,0,0,0,0,0,1,0,0,0
0,0,0.9,0,0.33371429,0.375,0,0,0,0,0,1,0,0,0
0.3,0.94736842,0.1,0,0.33371429,0.55,0,0,0,0,0,1,0,0,0
0.4,0.84210526,0.5,0,0.28571429,0.54,0,0,0,0,0,1,0,0,0
0.2,0.31578947,0.5,0,0.19085714,0.675,0,0,0,0,0,1,0,0,0
0.5,0,0,0,0.28571429,0.575,0,0,0,0,0,1,0,0,0
0.5,0.26315789,0.1,0,0.33371429,0.525,0,0,0,0,0,1,0,0,0
0.4,0.42105263,0.7,0,0.28571429,0.225,0,0,0,0,0,1,0,0,0
0.2,0.42105263,0,0,0.28571429,0.66,0,0,0,0,1,0,0,0,0
